Date,AAPL,GOOG,MSFT,TSLA
2022-01-19,162.66232299804688,134.54734802246094,292.82861328125,331.8833312988281
2022-01-20,160.97923278808594,132.41934204101562,291.158447265625,332.0899963378906
2022-01-21,158.92430114746094,129.03265380859375,285.78125,314.6333312988281
2022-01-24,158.15127563476562,129.31036376953125,286.1094970703125,310.0
2022-01-25,156.3507843017578,125.70347595214844,278.5023498535156,306.1333312988281
2022-01-26,156.2626953125,128.18759155273438,286.43780517578125,312.4700012207031
2022-01-27,155.80279541015625,128.0695343017578,289.4593811035156,276.3666687011719
2022-01-28,166.67434692382812,132.20411682128906,297.58782958984375,282.1166687011719
2022-01-31,171.02883911132812,134.59349060058594,300.2137451171875,312.239990234375
2022-02-01,170.8625030517578,136.75572204589844,298.0705871582031,310.4166564941406
2022-02-02,172.06607055664062,146.83102416992188,302.6078796386719,301.88665771484375
2022-02-03,169.1891632080078,141.4888916015625,290.820556640625,297.0466613769531
2022-02-04,168.90505981445312,141.8513946533203,295.34820556640625,307.7733459472656
2022-02-07,168.18978881835938,137.80662536621094,290.53094482421875,302.4466552734375
2022-02-08,171.29574584960938,138.07937622070312,294.01593017578125,307.3333435058594
2022-02-09,172.71640014648438,140.30116271972656,300.4356994628906,310.6666564941406
2022-02-10,168.64051818847656,137.47386169433594,291.91143798828125,301.51666259765625
2022-02-11,165.23086547851562,133.03778076171875,284.8255615234375,286.6666564941406
2022-02-14,165.4660186767578,134.1982421875,284.78692626953125,291.9200134277344
2022-02-15,169.29698181152344,135.31459045410156,290.0675354003906,307.4766540527344
2022-02-16,169.0618133544922,136.36795043945312,289.7289733886719,307.7966613769531
2022-02-17,165.4660186767578,131.23109436035156,281.2450866699219,292.1166687011719
2022-02-18,163.91793823242188,129.40512084960938,278.5364074707031,285.6600036621094
2022-02-22,160.9982147216797,128.34877014160156,278.333251953125,273.84332275390625
2022-02-23,156.83409118652344,126.54606628417969,271.1262512207031,254.67999267578125
2022-02-24,159.45016479492188,131.59312438964844,284.9792175292969,266.92333984375
2022-02-25,161.51747131347656,133.42408752441406,287.61041259765625,269.9566650390625
2022-02-28,161.78201293945312,133.79258728027344,289.04217529296875,290.1433410644531
2022-03-01,159.9008026123047,133.07545471191406,285.32745361328125,288.1233215332031
2022-03-02,163.1929473876953,133.65419006347656,290.396484375,293.2966613769531
2022-03-03,162.86956787109375,133.21434020996094,286.26580810546875,279.7633361816406
2022-03-04,159.8714141845703,131.04611206054688,280.4034729003906,279.42999267578125
2022-03-07,156.0796661376953,125.4346923828125,269.8107604980469,268.1933288574219
2022-03-08,154.2572479248047,126.2420654296875,266.85052490234375,274.79998779296875
2022-03-09,159.65589904785156,132.7759246826172,279.0879211425781,286.3233337402344
2022-03-10,155.31544494628906,131.60154724121094,276.27276611328125,279.4333190917969
2022-03-11,151.60205078125,129.4130096435547,270.93292236328125,265.1166687011719
2022-03-14,147.57513427734375,125.70893859863281,267.4213562011719,255.4566650390625
2022-03-15,151.95477294921875,128.60467529296875,277.78192138671875,267.2966613769531
2022-03-16,156.36378479003906,132.6018524169922,284.7856750488281,280.07666015625
2022-03-17,157.37298583984375,133.5044403076172,285.588623046875,290.5333251953125
2022-03-18,160.66506958007812,135.68751525878906,290.6286926269531,301.7966613769531
2022-03-21,162.0367889404297,135.3671417236328,289.4001159667969,307.0533447265625
2022-03-22,165.40724182128906,139.1352081298828,294.14019775390625,331.32666015625
2022-03-23,166.7691650390625,137.37562561035156,289.71929931640625,333.03668212890625
2022-03-24,170.55111694335938,140.1613006591797,294.178955078125,337.97332763671875
2022-03-25,171.18795776367188,140.3690948486328,293.7725830078125,336.8800048828125
2022-03-28,172.05015563964844,140.79409790039062,300.5635681152344,363.9466552734375
2022-03-29,175.34226989746094,142.08349609375,305.1199951171875,366.5233459472656
2022-03-30,174.17630004882812,141.48292541503906,303.6205139160156,364.663330078125
2022-03-31,171.08018493652344,138.51234436035156,298.2515563964844,359.20001220703125
2022-04-01,170.78619384765625,139.55426025390625,299.3253479003906,361.5299987792969
2022-04-04,174.832763671875,142.47280883789062,304.6943359375,381.8166809082031
2022-04-05,171.52110290527344,139.914306640625,300.73773193359375,363.7533264160156
2022-04-06,168.35638427734375,136.05894470214844,289.7289733886719,348.586669921875
2022-04-07,168.6600799560547,135.353759765625,291.53802490234375,352.4200134277344
2022-04-08,166.6515655517578,132.9192352294922,287.2816162109375,341.8299865722656
2022-04-11,162.39927673339844,128.73953247070312,275.95361328125,325.30999755859375
2022-04-12,164.2706756591797,127.32913208007812,272.85791015625,328.98333740234375
2022-04-13,166.95526123046875,129.2250518798828,278.2366027832031,340.7900085449219
2022-04-14,161.94857788085938,126.21675872802734,270.7007751464844,328.3333435058594
2022-04-18,161.73301696777344,126.91900634765625,271.3681945800781,334.7633361816406
2022-04-19,164.01589965820312,129.4680938720703,275.9922180175781,342.7166748046875
2022-04-20,163.849365234375,127.2011947631836,277.0177001953125,325.73333740234375
2022-04-21,163.0557098388672,123.92010498046875,271.64874267578125,336.260009765625
2022-04-22,158.51934814453125,118.63998413085938,265.0899658203125,335.01666259765625
2022-04-25,159.58729553222656,122.24636840820312,271.5616760253906,332.67333984375
2022-04-26,153.6302032470703,118.53284454345703,261.4042663574219,292.1400146484375
2022-04-27,153.40487670898438,114.0838851928711,273.9801330566406,293.836669921875
2022-04-28,160.33193969726562,118.43911743164062,280.1809997558594,292.5033264160156
2022-04-29,154.4630889892578,114.03032684326172,268.4660339355469,290.2533264160156
2022-05-02,154.76675415039062,116.2029800415039,275.18939208984375,300.9800109863281
2022-05-03,156.25604248046875,117.16755676269531,272.5871276855469,303.0833435058594
2022-05-04,162.66383361816406,121.57686614990234,280.5195617675781,317.5400085449219
2022-05-05,153.600830078125,115.79581451416016,268.3016052246094,291.09332275390625
2022-05-06,154.326904296875,114.71817016601562,265.7671203613281,288.54998779296875
2022-05-09,149.20494079589844,112.16314697265625,255.9483184814453,262.3699951171875
2022-05-10,151.6089324951172,113.65142822265625,260.707763671875,266.67999267578125
2022-05-11,143.7493438720703,113.03300476074219,252.04971313476562,244.6666717529297
2022-05-12,139.88330078125,112.23951721191406,247.01937866210938,242.6666717529297
